,canonical
935,CC(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1
936,C[C@@H](NC(=O)c1cc(COC(=O)[C@@]([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
937,C[C@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2C#N)S(C)(=O)=O)c1)C(=O)NC1CCCCC1
938,CC1=N[C@@](c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N
939,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2cscc2Br)C(=O)[O-])=N1
940,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(N)cc(C(C)(C)C)c2)CCCCC1
941,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2cc(F)cc(-c3cncnc3)c2)N=C1N
942,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2csc(C(C)C)c2)CCCCC1
943,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)n3nc(C)cc32)cc1
944,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCCN(C(N)=O)C1
945,CCOc1ccc([C@@]2([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N=C(N)N(C)C2=O)cc1
946,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CCCCC3)c2)N=C1N
947,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1
948,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3C(=O)[C@@H]4CC[C@H]3C4)c2)CCCCC1
949,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CC1
950,C[C@H](NC(=O)c1cc(COC[C@@](C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
951,CSc1cccc(-c2ccc3c(c2)[C@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
952,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cnn(CC(C)(C)C)c2)CC1
953,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)CNC1=O
954,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](NC(C)=O)CC1
955,CCCCNC(=O)NCc1ccc(CN2C(=N)N[C@](CCC3CCCCC3)(CC3CCCCC3)C2=O)cc1
956,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(F)c3)[C@@H]2O)c1
957,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(C(C)C)cs2)CCCCC1
958,C#CC[NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2
959,NC1=[NH+][C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN21
960,CCCCNC(=O)[C@@H](C)C[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@@H](CCSC)NC(=O)[C@H](NC(C)=O)C(C)C
961,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-c3cccs3)c2)CCCCC1
962,CCc1cc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)C)c3)[C@H]2O)ccc1O
963,Cc1sccc1[C@]1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O
964,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCN(C(N)=O)CC1
965,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](C#N)CC1
966,CN1C(=O)[C@](c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N
967,C/C=C(\C)c1cccc(C2([NH2+]C[C@@H](O)[C@@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
968,NC1=N[C@](c2ccccc2)(C2CCCCC2)C(=O)N1C[C@H]1CC[C@H](C(=O)[O-])CC1
969,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(CF)CF)c2)CC1
970,C[C@H](Cc1cc2cc(-c3ncccc3C#N)ccc2nc1N)C(=O)NCCC(C)(C)C
971,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cn([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2)CCCCC1
972,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCCN(O)C1
973,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](NS(C)(=O)=O)CC1
974,COc1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1
975,Nc1cccc(Cn2c(-c3ccc(Oc4cccnc4)cc3)ccc2-c2ccccc2Cl)n1
976,Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)n1
977,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N(C)C)c2)CCCCC1
978,CCn1c(=O)[nH]c2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@@H](O)C[NH2+]Cc3cccc(OC)c3)cc21
979,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCC(C)C)cc(N3CCCCS3(=O)=O)c2)c1
980,CC(C)COc1ccc2c(c1)[C@]1(CC(C)(C)O2)N=C(N)N(C)C1=O
981,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)c1
982,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1
983,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cn(CC(C)(C)C)nn2)CC1
984,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2cscc2-c2cn[nH]c2)C(=O)[O-])=N1
985,COc1ccc2c(ccn2CC(=O)NC(=[NH2+])NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)c1
986,CN1C(=O)[C@@]2(CC(C)(C)Oc3ccc(-c4ccccc4)cc32)N=C1N
987,Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1
988,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(I)c2)CCCCC1
989,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)N=C1N
990,Cc1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(Cl)s1
991,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1
992,CO[C@@H](COC(C)C)C[C@@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
993,COC[C@H]1CCN([C@@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)C1=O
994,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@@H](O)C[NH2+]C4CC4)cc13)NS(=O)(=O)CCC2
995,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@H]2C[NH2+]CC[NH2+]2)c1
996,CC1=N[C@@](c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N
997,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](Nc2cccnc2)CC1
998,Cc1cc2cc(c1)C(=O)N[C@@H]([C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)COC/C=C/CCNC2=O
999,NC1=N[C@@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21
1000,COc1cccc(-c2cccc([C@]3(c4ccncc4)N=C(N)CS3)c2)c1
1001,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4ccsn4)cc32)N=C1N
1002,CC#Cc1cscc1C[C@H](NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
1003,COc1ncccc1-c1cccc([C@@]2(c3ccc(OC(F)(F)F)cc3)N=C(N)N(C)C2=O)c1
1004,CC(C)(C)c1cccc(C[NH2+][C@H]2C[S@](=O)C[C@H](Cc3cc(O)c(N)c(F)c3)[C@H]2O)c1
1005,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C(F)=C/C3CC3)c2)N=C1N
1006,CCN1CC[N@H+]2CCS(=O)(=O)N(C)[C@H]3C=C(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]C4CC4)C=C1[C@@H]32
1007,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1
1008,C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21
1009,COc1ccc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C
1010,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@@H]3CCOCOC3)c2)CCCCC1
1011,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c4c(c3)C3(CCC3)CN4)[C@H]2O)c1
1012,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)c2ncc(Cl)c(=O)[nH]2)=N1
1013,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2cscc2CCC2CC2)C(=O)[O-])=N1
1014,CCC(=O)NC(C)(C)[C@H]1CCC[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(C)C)c2)C1
1015,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3CCCO3)c2)CC1
1016,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc([C@]3(C)CCCO3)c2)CC1
1017,C=CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1
1018,Nc1cccc(Cn2c(-c3ccc(Oc4ccncc4)cc3)ccc2-c2ccccc2Cl)n1
1019,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(I)c(=O)[nH]2)=N1
1020,CC[C@@H](C)[C@]1(NC(C)=O)CCN([C@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2Cc3ccccc3C[NH2+]2)C1=O
1021,O=C([C@@H]1C[NH2+]C[C@H]1c1ccccc1Br)N1CC[C@H](c2ccccc2)C[C@H]1c1ccccc1
1022,CC1(C)C[C@]2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(-c3cccc(Cl)c3)ccc2O1
1023,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC1
1024,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3cccc(Br)c3)[C@@H]2O)c1
1025,CCCc1cscc1C[C@H](NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
1026,COc1ccc([C@@]2(c3ccc(C#N)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C
1027,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3ccoc3)c2)N=C1N
1028,CCc1cscc1C[C@@H](NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
1029,COc1cccc(-c2cccc([C@]3(C)N=C(N)CCS3)c2)c1
1030,COc1ccc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1
1031,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(C(C)(C)C)ccn2)CC1
1032,COCc1cc2cc(c1)C(=O)N[C@H]([C@@H](O)C[NH2+][C@@H](COC)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2
1033,CCCOc1cccc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)c1
1034,CCc1cccc(C2([NH2+]C[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
1035,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3CCCOCC3)c2)CCCCC1
1036,CN1C(=O)[C@]2(CC(C)(C)C(=O)c3ccc(-c4cncnc4)cc32)N=C1N
1037,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2sccc2Br)C(=O)[O-])=N1
1038,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(S(C)(=O)=O)c2)CCCCC1
1039,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(CC(C)(C)C)c[n+]([O-])c2)CC1
1040,NC1=[NH+][C@@](c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OC(F)(F)O3)C2=NCCCN21
1041,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(COC(N)=N2)c2cc(OC)ccc2O3)c1
1042,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(N3CCCOCC3=O)c2)CCCCC1
1043,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2noc(=O)[nH]2)=N1
1044,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3CCOC3)c2)CC1
1045,CC(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@H](Cc3cccc(Br)c3)[C@@H]2O)c1
1046,C#Cc1cscc1C[C@H](NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
1047,NC1=N[C@@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)C[C@H]2CS1
1048,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cncc(CC(C)(C)C)c2)CC1
1049,CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2[C@]2(COC(N)=N2)C1
1050,NC1=[NH+][C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN21
1051,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)CS2)cc1
1052,CCCCNC(=O)[C@@H](C)C[C@H](O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H]([C@@H](NC(C)=O)C(C)C)C1
1053,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3CCCC3=O)c2)CCCCC1
1054,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2
1055,COc1cccc(-c2cccc([C@]3(C4CCN(C(C)=O)CC4)N=C(C)C(N)=N3)c2)c1
1056,Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1
1057,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(CC(C)C)c2)CCCCC1
1058,CN1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C1=O
1059,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3CCCC3=O)c2)CCCCC1
1060,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2cscc2-c2ncco2)C(=O)[O-])=N1
1061,C[C@@H](NC(=O)c1cc(-c2n[nH]c([C@](C)([NH3+])Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1062,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccc(CN(C)S(C)(=O)=O)cc32)cc1Cl
1063,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1
1064,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCCN(C(=O)OCc2ccccc2)C1
1065,CN1C(=O)[C@](c2cccc(NC(=O)c3cccn3C)c2)(C2CCCCC2)N=C1N
1066,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2cc(C(=O)OCc3ccccc3)ccc21
1067,CCCCOc1ccc([C@]2([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N=C(N)N(C)C2=O)cc1
1068,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2ccn(CC(C)(C)C)n2)CC1
1069,CC[C@H](C)[C@]1(NC(C)=O)CCN([C@H](CCc2ccccc2)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@@H]2Cc3cccc(O)c3C[NH2+]2)C1=O
1070,CCc1cc(C[C@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@@H]2O)cc(F)c1N
1071,COc1ccc(-c2cccc([C@]3(c4ccc(OC(F)(F)F)cc4)N=C(N)N(C)C3=O)c2)cn1
1072,CCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
1073,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cccc(OC)c3F)ccc1O2
1074,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccc(F)nc3)ccc1O2
1075,O=C(N[C@H](Cc1ccccc1)[C@@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1)c1cccc(N2c3ccccc3OS2(=O)=O)c1
1076,C[C@H](NC(=O)c1cc(COC[C@@]([NH3+])(Cc2ccccc2)C(F)F)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1077,Cc1ccc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc1N(c1ccccc1)S(C)(=O)=O
1078,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C3CCCC3)c2)CCCCC1
1079,NC1=N[C@@](c2ccccc2)(C2CCCCC2)C(=O)N1CCCCCC(=O)[O-]
1080,CC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[NH2+][C@@H]1CC2(CCC2)Oc2ncc(Cl)cc21
1081,Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1
1082,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CC1
1083,CN1C(=O)[C@](c2ccccc2)(C2CCCCC2)N=C1N
1084,CC(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CCO)c3)[C@H]2O)c1
1085,C[C@H](NC(=O)c1cc(COC[C@]([NH3+])(CF)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1086,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3CCCNC3=O)c2)CCCCC1
1087,CCCC[C@H]1CCN([C@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@H]2Cc3ccccc3C[NH2+]2)C1=O
1088,C[C@@]1(c2cccc(-c3cncnc3)c2)N=C(N)CCS1
1089,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccccc32)cc1Cl
1090,CN1C(=O)[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N
1091,NC1=N[C@@](c2ccccc2)(C2CCCCC2)C(=O)N1C[C@H]1CCCO1
1092,CN1C(=O)C(C2CCCCC2)(C2CCCCC2)N=C1N
1093,NC1=N[C@@](c2ccccc2)(C2CCCCC2)C(=O)N1Cc1cc(F)cc(F)c1
1094,Cn1cc(-c2cscc2C[C@@H](NC2=NC(C)(C)Cc3cc(Cl)ccc32)C(=O)[O-])cn1
1095,COc1ccc([C@H](Cc2cc([N+](=O)[O-])ccc2OC)c2csc(N)n2)cc1
1096,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(-c3ccco3)c2)CCCCC1
1097,CCCCOC(=O)n1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
1098,CC(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@H](Cc3ccccc3)[C@H]2O)c1
1099,CCCOCc1cccc(C[C@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@H]2O)c1
1100,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@@H]2Cc3ccccc3C[NH2+]2)c1
1101,CCc1n[nH]c2ccc(C[N@H+]3CC[C@]4(C[C@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12
1102,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1
1103,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccc(Cl)c3F)ccc1O2
1104,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3ccccc3)ccc1O2
1105,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1
1106,CC(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CO)c3)[C@@H]2O)c1
1107,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@@H]2Cc3ccccc3C[NH2+]2)c2cccnc21
1108,CCOc1cc(C[N@@H+]2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O
1109,NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1
1110,NC1=N[C@@](c2ccccc2)(C2CCCCC2)C(=O)N1Cc1ccccc1
1111,CN1C(=O)[C@](c2ccccc2)(c2ccc(OCCF)cc2)N=C1N
1112,CNC(=O)c1cc(C(=O)N[C@H](COCc2cc(F)cc(F)c2)[C@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)cc(N(C)S(C)(=O)=O)c1
1113,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2cscc2-c2cc[nH]n2)C(=O)[O-])=N1
1114,CC1=N[C@@](c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N
1115,CN1C(=O)C[C@](C)(CCc2cccc(-c3ccccc3)c2)N=C1N
1116,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCCN(C(C)=O)C1
1117,CC(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+][C@H](C)C(=O)NC2CCCCC2)c1
1118,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(N3CCOCC3=O)c2)CCCCC1
1119,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(N3CCOC3=O)c2)CCCCC1
1120,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]Cc1cccc(C(C)(C)C)c1
1121,C=C(c1cccc(C2([NH2+]C[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CC2)c1)C(F)(F)F
1122,CC(C)Oc1cccc(C[N@@H+]2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1
1123,CC1(C)Cc2ccc(-c3cncnc3)cc2[C@]2(COC(N)=N2)C1
1124,COc1cccc(C(=O)Nc2cccc([C@]3(C4CCCCC4)N=C(N)N(C)C3=O)c2)c1
1125,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2F)N=C1N
1126,C[C@@H](NC(=O)c1cc(COC[C@]([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
1127,CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O
1128,Cc1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1
1129,CCCCCCN1C(=O)[C@](c2ccccc2)(C2CCCCC2)N=C1N
1130,CN1C(=O)[C@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N
1131,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(N3CCNC3=O)c2)CCCCC1
1132,CC(C)Oc1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@H]2O)c1
1133,CC1=N[C@@](c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N
1134,CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)(F)F)cc2)N=C1N
1135,CCCc1cccc([C@]2(c3ccc(OC(F)(F)F)cc3)[NH+]=C(N)N3CCCN=C32)c1
1136,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]ncc4c3)[C@@H]2O)c1
1137,CN1C(=O)[C@]2(CC(C)(C)C(F)(F)c3ccc(-c4cncnc4)cc32)N=C1N
1138,CO[C@@H](CNc1ccccc1)C[C@H](O)[C@@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
1139,CO[C@@H](CNc1ccc(F)cc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
